"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon"
"7880","Theft From Auto Under $5000",2014,6,"ALMA ST / W 10TH AVE","ALMA ST / W 10TH AVE","ALMA ST / W 10TH AVE Vancouver, BC, Canada",49.26373,-123.20153
"7881","Theft From Auto Under $5000",2014,6,"4XX E 6TH AVE","400 E 6TH AVE","400 E 6TH AVE Vancouver, BC, Canada",49.2652109,-123.0954476
"7882","Theft From Auto Under $5000",2014,6,"10XX PIPELINE RD","1000 PIPELINE RD","1000 PIPELINE RD Vancouver, BC, Canada",49.30398,-123.13601
"7883","Theft From Auto Under $5000",2014,6,"11XX QUEBEC ST","1100 QUEBEC ST","1100 QUEBEC ST Vancouver, BC, Canada",49.2749283,-123.1016369
"7884","Theft From Auto Under $5000",2014,6,"35XX LAKEWOOD ST","3500 LAKEWOOD ST","3500 LAKEWOOD ST Vancouver, BC, Canada",49.20395,-122.53031
"7885","Theft From Auto Under $5000",2014,6,"E 12TH AVE / SLOCAN ST","E 12TH AVE / SLOCAN ST","E 12TH AVE / SLOCAN ST Vancouver, BC, Canada",49.27719,-123.04931
"7886","Theft From Auto Under $5000",2014,6,"5XX CARDERO ST","500 CARDERO ST","500 CARDERO ST Vancouver, BC, Canada",49.2916731,-123.1286419
"7887","Theft From Auto Under $5000",2014,6,"27XX E BROADWAY AVE","2700 E BROADWAY AVE","2700 E BROADWAY AVE Vancouver, BC, Canada",49.26114,-123.04893
"7888","Theft From Auto Under $5000",2014,6,"17XX ROBSON ST","1700 ROBSON ST","1700 ROBSON ST Vancouver, BC, Canada",49.290456,-123.1341308
"7889","Theft From Auto Under $5000",2014,6,"EXPO BLVD / NELSON ST","EXPO BLVD / NELSON ST","EXPO BLVD / NELSON ST Vancouver, BC, Canada",49.27736,-123.12011
"7890","Theft From Auto Under $5000",2014,6,"12XX ODLUM DR","1200 ODLUM DR","1200 ODLUM DR Vancouver, BC, Canada",49.2739268,-123.0757351
"7891","Theft From Auto Under $5000",2014,6,"23XX COLUMBIA ST","2300 COLUMBIA ST","2300 COLUMBIA ST Vancouver, BC, Canada",49.2646221,-123.1093151
"7892","Theft From Auto Under $5000",2014,6,"8XX W 8TH AVE","800 W 8TH AVE","800 W 8TH AVE Vancouver, BC, Canada",49.2641051,-123.1219601
"7893","Theft From Auto Under $5000",2014,6,"11XX E 28TH AVE","1100 E 28TH AVE","1100 E 28TH AVE Vancouver, BC, Canada",49.2453151,-123.0825198
"7894","Theft From Auto Under $5000",2014,6,"11XX MELVILLE ST","1100 MELVILLE ST","1100 MELVILLE ST Vancouver, BC, Canada",49.28658,-123.12282
"7895","Theft From Auto Under $5000",2014,6,"3XX E 14TH AVE","300 E 14TH AVE","300 E 14TH AVE Vancouver, BC, Canada",49.2582649,-123.0981295
"7896","Theft From Auto Under $5000",2014,6,"84XX ASH ST","8400 ASH ST","8400 ASH ST Vancouver, BC, Canada",49.2092092,-123.1187086
"7897","Theft From Auto Under $5000",2014,6,"6XX MAIN ST","600 MAIN ST","600 MAIN ST Vancouver, BC, Canada",49.2793174,-123.0995343
"7898","Theft From Auto Under $5000",2014,6,"75XX STANLEY PARK DR","7500 STANLEY PARK DR","7500 STANLEY PARK DR Vancouver, BC, Canada",49.3010267,-123.1567373
"7899","Theft From Auto Under $5000",2014,6,"7XX W 8TH AVE","700 W 8TH AVE","700 W 8TH AVE Vancouver, BC, Canada",49.2640851,-123.1200704
"7900","Theft From Auto Under $5000",2014,6,"33XX W BROADWAY AVE","3300 W BROADWAY AVE","3300 W BROADWAY AVE Vancouver, BC, Canada",49.2641051,-123.1780232
"7901","Theft From Auto Under $5000",2014,6,"6XX E 50TH AVE","600 E 50TH AVE","600 E 50TH AVE Vancouver, BC, Canada",49.2244151,-123.0923923
"7902","Theft From Auto Under $5000",2014,6,"53XX JOYCE ST","5300 JOYCE ST","5300 JOYCE ST Vancouver, BC, Canada",49.2361858,-123.0336683
"7903","Theft From Auto Under $5000",2014,6,"6XX SEYMOUR ST","600 SEYMOUR ST","600 SEYMOUR ST Vancouver, BC, Canada",49.2827385,-123.1155377
"7904","Theft From Auto Under $5000",2014,6,"27XX E KENT N AVE","2700 E KENT N AVE","2700 E KENT N AVE Vancouver, BC, Canada",49.2059753,-123.0521585
"7905","Theft From Auto Under $5000",2014,6,"29XX W 4TH AVE","2900 W 4TH AVE","2900 W 4TH AVE Vancouver, BC, Canada",49.2682605,-123.1704888
"7906","Theft From Auto Under $5000",2014,6,"8XX DUNSMUIR ST","800 DUNSMUIR ST","800 DUNSMUIR ST Vancouver, BC, Canada",49.2842502,-123.1176546
"7907","Theft From Auto Under $5000",2014,6,"11XX E 14TH AVE","1100 E 14TH AVE","1100 E 14TH AVE Vancouver, BC, Canada",49.2577051,-123.0812056
"7908","Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST Vancouver, BC, Canada",49.2815299,-123.12422
"7909","Theft From Auto Under $5000",2014,6,"DUNSMUIR ST / SEYMOUR ST","DUNSMUIR ST / SEYMOUR ST","DUNSMUIR ST / SEYMOUR ST Vancouver, BC, Canada",49.28172,-123.11352
"7910","Theft From Auto Under $5000",2014,6,"17XX ALBERNI ST","1700 ALBERNI ST","1700 ALBERNI ST Vancouver, BC, Canada",49.2910418,-123.1328741
"7911","Theft From Auto Under $5000",2014,6,"10XX HARWOOD ST","1000 HARWOOD ST","1000 HARWOOD ST Vancouver, BC, Canada",49.2776163,-123.1315319
"7912","Theft From Auto Under $5000",2014,6,"8XX BEATTY ST","800 BEATTY ST","800 BEATTY ST Vancouver, BC, Canada",49.2774488,-123.1139524
"7913","Theft From Auto Under $5000",2014,6,"DAVIE ST / JERVIS ST","DAVIE ST / JERVIS ST","DAVIE ST / JERVIS ST Vancouver, BC, Canada",49.28433,-123.13266
"7914","Theft From Auto Under $5000",2014,6,"74XX MAPLE ST","7400 MAPLE ST","7400 MAPLE ST Vancouver, BC, Canada",49.2181,-123.1523051
"7915","Theft From Auto Under $5000",2014,6,"19XX VINE ST","1900 VINE ST","1900 VINE ST Vancouver, BC, Canada",49.2689623,-123.1572442
"7916","Theft From Auto Under $5000",2014,6,"10XX HARWOOD ST","1000 HARWOOD ST","1000 HARWOOD ST Vancouver, BC, Canada",49.2776163,-123.1315319
"7917","Theft From Auto Under $5000",2014,6,"5XX BUTE ST","500 BUTE ST","500 BUTE ST Vancouver, BC, Canada",49.2882522,-123.1232971
"7918","Theft From Auto Under $5000",2014,6,"35XX KINGSWAY AVE","3500 KINGSWAY AVE","3500 KINGSWAY AVE Vancouver, BC, Canada",49.2319652,-123.0279818
"7919","Theft From Auto Under $5000",2014,6,"KINGSWAY AVE / VICTORIA DR","KINGSWAY AVE / VICTORIA DR","KINGSWAY AVE / VICTORIA DR Vancouver, BC, Canada",49.25582,-122.76946
"7920","Theft From Auto Under $5000",2014,6,"E 59TH AVE / WINDSOR ST","E 59TH AVE / WINDSOR ST","E 59TH AVE / WINDSOR ST Vancouver, BC, Canada",49.21652,-123.09167
"7921","Theft From Auto Under $5000",2014,6,"2XX CAMBIE ST","200 CAMBIE ST","200 CAMBIE ST Vancouver, BC, Canada",49.2841199,-123.108671
"7922","Theft From Auto Under $5000",2014,6,"14XX E BROADWAY AVE","1400 E BROADWAY AVE","1400 E BROADWAY AVE Vancouver, BC, Canada",49.2622248,-123.0753245
"7923","Theft From Auto Under $5000",2014,6,"SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST Vancouver, BC, Canada",49.28259,-123.12488
"7924","Theft From Auto Under $5000",2014,6,"1XX ABBOTT ST","100 ABBOTT ST","100 ABBOTT ST Vancouver, BC, Canada",49.2841417,-123.106039
"7925","Theft From Auto Under $5000",2014,6,"HOMER ST / W CORDOVA ST","HOMER ST / W CORDOVA ST","HOMER ST / W CORDOVA ST Vancouver, BC, Canada",49.28961,-123.12306
"7926","Theft From Auto Under $5000",2014,6,"21XX QUEBEC ST","2100 QUEBEC ST","2100 QUEBEC ST Vancouver, BC, Canada",49.2662909,-123.1026065
"7927","Theft From Auto Under $5000",2014,6,"25XX TURNER ST","2500 TURNER ST","2500 TURNER ST Vancouver, BC, Canada",49.2790247,-123.054297
"7928","Theft From Auto Under $5000",2014,6,"7XX MAIN ST","700 MAIN ST","700 MAIN ST Vancouver, BC, Canada",49.27787,-123.09957
"7929","Theft From Auto Under $5000",2014,6,"12XX W 40TH AVE","1200 W 40TH AVE","1200 W 40TH AVE Vancouver, BC, Canada",49.2349551,-123.1326543
"7930","Theft From Auto Under $5000",2014,6,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST Vancouver, BC, Canada",49.2787064,-123.1125227
"7931","Theft From Auto Under $5000",2014,6,"58XX ARLINGTON ST","5800 ARLINGTON ST","5800 ARLINGTON ST Vancouver, BC, Canada",49.2306828,-123.0276633
"7932","Theft From Auto Under $5000",2014,6,"35XX W 23RD AVE","3500 W 23RD AVE","3500 W 23RD AVE Vancouver, BC, Canada",49.2517749,-123.1821339
"7933","Theft From Auto Under $5000",2014,6,"17XX COMOX ST","1700 COMOX ST","1700 COMOX ST Vancouver, BC, Canada",49.2876055,-123.1383789
"7934","Theft From Auto Under $5000",2014,6,"4XX W HASTINGS ST","400 W HASTINGS ST","400 W HASTINGS ST Vancouver, BC, Canada",49.28334,-123.11145
"7935","Theft From Auto Under $5000",2014,6,"5XX BURRARD ST","500 BURRARD ST","500 BURRARD ST Vancouver, BC, Canada",49.2864999,-123.11779
"7936","Theft From Auto Under $5000",2014,6,"25XX NANAIMO ST","2500 NANAIMO ST","2500 NANAIMO ST Vancouver, BC, Canada",49.2619988,-123.0564751
"7937","Theft From Auto Under $5000",2014,6,"22XX BRUNSWICK ST","2200 BRUNSWICK ST","2200 BRUNSWICK ST Vancouver, BC, Canada",49.2652786,-123.0967346
"7938","Theft From Auto Under $5000",2014,6,"5XX E HASTINGS ST","500 E HASTINGS ST","500 E HASTINGS ST Vancouver, BC, Canada",49.2810745,-123.0932008
"7939","Theft From Auto Under $5000",2014,6,"5XX HAWKS AVE","500 HAWKS AVE","500 HAWKS AVE Vancouver, BC, Canada",49.2799969,-123.0870251
"7940","Theft From Auto Under $5000",2014,6,"6XX E 13TH AVE","600 E 13TH AVE","600 E 13TH AVE Vancouver, BC, Canada",49.2587051,-123.0909093
"7941","Theft From Auto Under $5000",2014,6,"1XX W CORDOVA ST","100 W CORDOVA ST","100 W CORDOVA ST Vancouver, BC, Canada",49.2828258,-123.1070009
"7942","Theft From Auto Under $5000",2014,6,"79XX CHESTER ST","7900 CHESTER ST","7900 CHESTER ST Vancouver, BC, Canada",49.2128319,-123.0894051
"7943","Theft From Auto Under $5000",2014,6,"26XX TRIUMPH ST","2600 TRIUMPH ST","2600 TRIUMPH ST Vancouver, BC, Canada",49.2837551,-123.0516893
"7944","Theft From Auto Under $5000",2014,6,"1XX NELSON ST","100 NELSON ST","100 NELSON ST Vancouver, BC, Canada",49.2753464,-123.1172626
"7945","Theft From Auto Under $5000",2014,6,"4XX E 19TH AVE","400 E 19TH AVE","400 E 19TH AVE Vancouver, BC, Canada",49.2536847,-123.096325
"7946","Theft From Auto Under $5000",2014,6,"5XX W 16TH AVE","500 W 16TH AVE","500 W 16TH AVE Vancouver, BC, Canada",49.2567951,-123.115485
"7947","Theft From Auto Under $5000",2014,6,"SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST Vancouver, BC, Canada",49.28259,-123.12488
"7948","Theft From Auto Under $5000",2014,6,"BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST Vancouver, BC, Canada",49.27962,-123.12829
"7949","Theft From Auto Under $5000",2014,6,"34XX YARDLEY AVE","3400 YARDLEY AVE","3400 YARDLEY AVE Vancouver, BC, Canada",49.2402013,-123.0323137
"7950","Theft From Auto Under $5000",2014,6,"11XX THE CASTINGS ST","1100 THE CASTINGS ST","1100 THE CASTINGS ST Vancouver, BC, Canada",49.26683,-123.13178
"7951","Theft From Auto Under $5000",2014,6,"5XX LILLOOET ST","500 LILLOOET ST","500 LILLOOET ST Vancouver, BC, Canada",49.2801914,-123.0387051
"7952","Theft From Auto Under $5000",2014,6,"E 1ST AVE / RENFREW ST","E 1ST AVE / RENFREW ST","E 1ST AVE / RENFREW ST Vancouver, BC, Canada",49.27717,-123.04409
"7953","Theft From Auto Under $5000",2014,6,"35XX WILLIAM ST","3500 WILLIAM ST","3500 WILLIAM ST Vancouver, BC, Canada",49.2739451,-123.0281693
"7954","Theft From Auto Under $5000",2014,6,"SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST Vancouver, BC, Canada",49.2808,-123.10597
"7955","Theft From Auto Under $5000",2014,6,"12XX GRANVILLE ST","1200 GRANVILLE ST","1200 GRANVILLE ST Vancouver, BC, Canada",49.2769284,-123.1262661
"7956","Theft From Auto Under $5000",2014,6,"7XX BURRARD ST","700 BURRARD ST","700 BURRARD ST Vancouver, BC, Canada",49.2841549,-123.1211547
"7957","Theft From Auto Under $5000",2014,6,"30XX BIRCH ST","3000 BIRCH ST","3000 BIRCH ST Vancouver, BC, Canada",49.2587017,-123.1337651
"7958","Theft From Auto Under $5000",2014,6,"2XX W 17TH AVE","200 W 17TH AVE","200 W 17TH AVE Vancouver, BC, Canada",49.2556651,-123.1099225
"7959","Theft From Auto Under $5000",2014,6,"28XX TRINITY ST","2800 TRINITY ST","2800 TRINITY ST Vancouver, BC, Canada",49.2895651,-123.0464693
"7960","Theft From Auto Under $5000",2014,6,"4XX W 19TH AVE","400 W 19TH AVE","400 W 19TH AVE Vancouver, BC, Canada",49.2538251,-123.1128306
"7961","Theft From Auto Under $5000",2014,6,"35XX OXFORD ST","3500 OXFORD ST","3500 OXFORD ST Vancouver, BC, Canada",49.2855445,-123.0280476
"7962","Theft From Auto Under $5000",2014,6,"14XX NAPIER ST","1400 NAPIER ST","1400 NAPIER ST Vancouver, BC, Canada",49.2748349,-123.0756226
"7963","Theft From Auto Under $5000",2014,6,"ABBOTT ST / W PENDER ST","ABBOTT ST / W PENDER ST","ABBOTT ST / W PENDER ST Vancouver, BC, Canada",49.2808,-123.10597
"7964","Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST Vancouver, BC, Canada",49.2815299,-123.12422
"7965","Theft From Auto Under $5000",2014,6,"21XX W 22ND AVE","2100 W 22ND AVE","2100 W 22ND AVE Vancouver, BC, Canada",49.2524751,-123.1532501
"7966","Theft From Auto Under $5000",2014,6,"15XX NELSON ST","1500 NELSON ST","1500 NELSON ST Vancouver, BC, Canada",49.2865265,-123.1345526
"7967","Theft From Auto Under $5000",2014,6,"25XX W 5TH AVE","2500 W 5TH AVE","2500 W 5TH AVE Vancouver, BC, Canada",49.2672851,-123.1624922
"7968","Theft From Auto Under $5000",2014,6,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY Vancouver, BC, Canada",49.2979379,-123.1311265
"7969","Theft From Auto Under $5000",2014,6,"33XX E 4TH AVE","3300 E 4TH AVE","3300 E 4TH AVE Vancouver, BC, Canada",49.2665251,-123.0335398
"7970","Theft From Auto Under $5000",2014,6,"COOK ST / W 2ND AVE","COOK ST / W 2ND AVE","COOK ST / W 2ND AVE Vancouver, BC, Canada",49.26662,-123.11485
"7971","Theft From Auto Under $5000",2014,6,"11XX SEYMOUR ST","1100 SEYMOUR ST","1100 SEYMOUR ST Vancouver, BC, Canada",49.2773487,-123.123703
"7972","Theft From Auto Under $5000",2014,6,"CAMBIE ST / W 8TH AVE","CAMBIE ST / W 8TH AVE","CAMBIE ST / W 8TH AVE Vancouver, BC, Canada",49.27913,-123.11359
"7973","Theft From Auto Under $5000",2014,6,"8XX PACIFIC ST","800 PACIFIC ST","800 PACIFIC ST Vancouver, BC, Canada",49.2755697,-123.1305336
"7974","Theft From Auto Under $5000",2014,6,"80XX HUDSON ST","8000 HUDSON ST","8000 HUDSON ST Vancouver, BC, Canada",49.2128959,-123.1339936
"7975","Theft From Auto Under $5000",2014,6,"6XX W 13TH AVE","600 W 13TH AVE","600 W 13TH AVE Vancouver, BC, Canada",49.2593851,-123.1178035
"7976","Theft From Auto Under $5000",2014,6,"3XX HOMER ST","300 HOMER ST","300 HOMER ST Vancouver, BC, Canada",49.2838423,-123.1100259
"7977","Theft From Auto Under $5000",2014,6,"6XX E 12TH AVE","600 E 12TH AVE","600 E 12TH AVE Vancouver, BC, Canada",49.2595851,-123.0908698
"7978","Theft From Auto Under $5000",2014,6,"17XX GRANVILLE STREET BRDG","1700 GRANVILLE STREET BRDG","1700 GRANVILLE STREET BRDG Vancouver, BC, Canada",49.2735994,-123.1315497
"7979","Theft From Auto Under $5000",2014,6,"21XX W 22ND AVE","2100 W 22ND AVE","2100 W 22ND AVE Vancouver, BC, Canada",49.2524751,-123.1532501
"7980","Theft From Auto Under $5000",2014,6,"2XX E GEORGIA ST","200 E GEORGIA ST","200 E GEORGIA ST Vancouver, BC, Canada",49.2783951,-123.0995238
"7981","Theft From Auto Under $5000",2014,6,"1XX E 22ND AVE","100 E 22ND AVE","100 E 22ND AVE Vancouver, BC, Canada",49.2508447,-123.1026942
"7982","Theft From Auto Under $5000",2014,6,"1XX E 22ND AVE","100 E 22ND AVE","100 E 22ND AVE Vancouver, BC, Canada",49.2508447,-123.1026942
"7983","Theft From Auto Under $5000",2014,6,"31XX W 15TH AVE","3100 W 15TH AVE","3100 W 15TH AVE Vancouver, BC, Canada",49.2586151,-123.1743834
"7984","Theft From Auto Under $5000",2014,6,"17XX NELSON ST","1700 NELSON ST","1700 NELSON ST Vancouver, BC, Canada",49.2883158,-123.1373006
"7985","Theft From Auto Under $5000",2014,6,"33XX E 1ST AVE","3300 E 1ST AVE","3300 E 1ST AVE Vancouver, BC, Canada",49.2692551,-123.0334498
"7986","Theft From Auto Under $5000",2014,6,"16XX BURNABY ST","1600 BURNABY ST","1600 BURNABY ST Vancouver, BC, Canada",49.2844861,-123.1399611
"7987","Theft From Auto Under $5000",2014,6,"31XX E 19TH AVE","3100 E 19TH AVE","3100 E 19TH AVE Vancouver, BC, Canada",49.2530051,-123.0388187
"7988","Theft From Auto Under $5000",2014,6,"18XX E 7TH AVE","1800 E 7TH AVE","1800 E 7TH AVE Vancouver, BC, Canada",49.2640351,-123.06757
"7989","Theft From Auto Under $5000",2014,6,"E 40TH AVE / NANAIMO ST","E 40TH AVE / NANAIMO ST","E 40TH AVE / NANAIMO ST Vancouver, BC, Canada",49.27461,-123.05658
"7990","Theft From Auto Under $5000",2014,6,"32XX W 6TH AVE","3200 W 6TH AVE","3200 W 6TH AVE Vancouver, BC, Canada",49.2666151,-123.1760142
"7991","Theft From Auto Under $5000",2014,6,"59XX WILLOW ST","5900 WILLOW ST","5900 WILLOW ST Vancouver, BC, Canada",49.2316797,-123.1235835
"7992","Theft From Auto Under $5000",2014,6,"17XX E 11TH AVE","1700 E 11TH AVE","1700 E 11TH AVE Vancouver, BC, Canada",49.2603351,-123.0695655
"7993","Theft From Auto Under $5000",2014,6,"11XX ALBERNI ST","1100 ALBERNI ST","1100 ALBERNI ST Vancouver, BC, Canada",49.2852654,-123.1239986
"7994","Theft From Auto Under $5000",2014,6,"56XX STANLEY PARK DR","5600 STANLEY PARK DR","5600 STANLEY PARK DR Vancouver, BC, Canada",49.312064,-123.1430497
"7995","Theft From Auto Under $5000",2014,6,"12XX WILLIAM ST","1200 WILLIAM ST","1200 WILLIAM ST Vancouver, BC, Canada",49.2739647,-123.0784432
"7996","Theft From Auto Under $5000",2014,6,"43XX VICTORIA DR","4300 VICTORIA DR","4300 VICTORIA DR Vancouver, BC, Canada",49.2466235,-123.0649136
"7997","Theft From Auto Under $5000",2014,6,"11XX DAVIE ST","1100 DAVIE ST","1100 DAVIE ST Vancouver, BC, Canada",49.2803518,-123.1313942
"7998","Theft From Auto Under $5000",2014,6,"16XX FRANCES ST","1600 FRANCES ST","1600 FRANCES ST Vancouver, BC, Canada",49.2793051,-123.0724138
"7999","Theft From Auto Under $5000",2014,6,"CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST Vancouver, BC, Canada",49.2808,-123.10597
"8000","Theft From Auto Under $5000",2014,6,"BEATTY ST / DUNSMUIR ST","BEATTY ST / DUNSMUIR ST","BEATTY ST / DUNSMUIR ST Vancouver, BC, Canada",49.28172,-123.11352
"8001","Theft From Auto Under $5000",2014,6,"5XX W HASTINGS ST","500 W HASTINGS ST","500 W HASTINGS ST Vancouver, BC, Canada",49.2840058,-123.11209
"8002","Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST Vancouver, BC, Canada",49.2815299,-123.12422
"8003","Theft From Auto Under $5000",2014,6,"2XX E 15TH AVE","200 E 15TH AVE","200 E 15TH AVE Vancouver, BC, Canada",49.2573845,-123.1003512
"8004","Theft From Auto Under $5000",2014,6,"72XX STIRLING ST","7200 STIRLING ST","7200 STIRLING ST Vancouver, BC, Canada",49.2188488,-123.0605451
"8005","Theft From Auto Under $5000",2014,6,"14XX ROBSON ST","1400 ROBSON ST","1400 ROBSON ST Vancouver, BC, Canada",49.28807,-123.13081
"8006","Theft From Auto Under $5000",2014,6,"11XX HARWOOD ST","1100 HARWOOD ST","1100 HARWOOD ST Vancouver, BC, Canada",49.27895,-123.1339
"8007","Theft From Auto Under $5000",2014,6,"16XX JOHNSTON ST","1600 JOHNSTON ST","1600 JOHNSTON ST Vancouver, BC, Canada",49.2718907,-123.135216
"8008","Theft From Auto Under $5000",2014,6,"2XX E 13TH AVE","200 E 13TH AVE","200 E 13TH AVE Vancouver, BC, Canada",49.2591851,-123.10091
"8009","Theft From Auto Under $5000",2014,6,"44XX ATLIN ST","4400 ATLIN ST","4400 ATLIN ST Vancouver, BC, Canada",49.2454868,-123.0457051
"8010","Theft From Auto Under $5000",2014,6,"HEATLEY AVE / POWELL ST","HEATLEY AVE / POWELL ST","HEATLEY AVE / POWELL ST Vancouver, BC, Canada",49.28391,-123.0894
"8011","Theft From Auto Under $5000",2014,6,"14XX ANDERSON ST","1400 ANDERSON ST","1400 ANDERSON ST Vancouver, BC, Canada",49.2708035,-123.135533
"8012","Theft From Auto Under $5000",2014,6,"7XX PACIFIC BLVD","700 PACIFIC BLVD","700 PACIFIC BLVD Vancouver, BC, Canada",49.2767277,-123.108784
"8013","Theft From Auto Under $5000",2014,6,"69XX VIVIAN ST","6900 VIVIAN ST","6900 VIVIAN ST Vancouver, BC, Canada",49.2212843,-123.0503307
"8014","Theft From Auto Under $5000",2014,6,"50XX JOYCE ST","5000 JOYCE ST","5000 JOYCE ST Vancouver, BC, Canada",49.2393115,-123.0306153
"8015","Theft From Auto Under $5000",2014,6,"14XX ANDERSON ST","1400 ANDERSON ST","1400 ANDERSON ST Vancouver, BC, Canada",49.2708035,-123.135533
"8016","Theft From Auto Under $5000",2014,6,"13XX JOHNSTON ST","1300 JOHNSTON ST","1300 JOHNSTON ST Vancouver, BC, Canada",49.2697894,-123.1325353
"8017","Theft From Auto Under $5000",2014,6,"E 6TH AVE / MAIN ST","E 6TH AVE / MAIN ST","E 6TH AVE / MAIN ST Vancouver, BC, Canada",49.26508,-123.06508
"8018","Theft From Auto Under $5000",2014,6,"16XX JOHNSTON ST","1600 JOHNSTON ST","1600 JOHNSTON ST Vancouver, BC, Canada",49.2718907,-123.135216
"8019","Theft From Auto Under $5000",2014,6,"3XX E 13TH AVE","300 E 13TH AVE","300 E 13TH AVE Vancouver, BC, Canada",49.2591151,-123.0981298
"8020","Theft From Auto Under $5000",2014,6,"6XX E 11TH AVE","600 E 11TH AVE","600 E 11TH AVE Vancouver, BC, Canada",49.2605251,-123.09085
"8021","Theft From Auto Under $5000",2014,6,"10XX NELSON ST","1000 NELSON ST","1000 NELSON ST Vancouver, BC, Canada",49.2811165,-123.1261926
"8022","Theft From Auto Under $5000",2014,6,"E HASTINGS ST / HAWKS AVE","E HASTINGS ST / HAWKS AVE","E HASTINGS ST / HAWKS AVE Vancouver, BC, Canada",49.28137,-123.10093
"8023","Theft From Auto Under $5000",2014,6,"36XX KINGSWAY AVE","3600 KINGSWAY AVE","3600 KINGSWAY AVE Vancouver, BC, Canada",49.2320214,-123.0267836
"8024","Theft From Auto Under $5000",2014,6,"36XX KINGSWAY AVE","3600 KINGSWAY AVE","3600 KINGSWAY AVE Vancouver, BC, Canada",49.2320214,-123.0267836
"8025","Theft From Auto Under $5000",2014,6,"16XX BAYSHORE DR","1600 BAYSHORE DR","1600 BAYSHORE DR Vancouver, BC, Canada",49.2913563,-123.1295725
"8026","Theft From Auto Under $5000",2014,6,"5XX RICHARDS ST","500 RICHARDS ST","500 RICHARDS ST Vancouver, BC, Canada",49.2831573,-123.1129627
"8027","Theft From Auto Under $5000",2014,6,"13XX ROBSON ST","1300 ROBSON ST","1300 ROBSON ST Vancouver, BC, Canada",49.28707,-123.12925
"8028","Theft From Auto Under $5000",2014,6,"10XX MARINASIDE CRES","1000 MARINASIDE CRES","1000 MARINASIDE CRES Vancouver, BC, Canada",49.2732289,-123.114997
"8029","Theft From Auto Under $5000",2014,6,"37XX PRINCE EDWARD ST","3700 PRINCE EDWARD ST","3700 PRINCE EDWARD ST Vancouver, BC, Canada",49.2518764,-123.0965151
"8030","Theft From Auto Under $5000",2014,6,"13XX W 59TH AVE","1300 W 59TH AVE","1300 W 59TH AVE Vancouver, BC, Canada",49.2171351,-123.1342944
"8031","Theft From Auto Under $5000",2014,6,"1XX E 4TH AVE","100 E 4TH AVE","100 E 4TH AVE Vancouver, BC, Canada",49.2672347,-123.1025624
"8032","Theft From Auto Under $5000",2014,6,"10XX E 62ND AVE","1000 E 62ND AVE","1000 E 62ND AVE Vancouver, BC, Canada",49.2136651,-123.085433
"8033","Theft From Auto Under $5000",2014,6,"35XX E 5TH AVE","3500 E 5TH AVE","3500 E 5TH AVE Vancouver, BC, Canada",49.2655551,-123.0283093
"8034","Theft From Auto Under $5000",2014,6,"12XX HOMER ST","1200 HOMER ST","1200 HOMER ST Vancouver, BC, Canada",49.2750389,-123.1233824
"8035","Theft From Auto Under $5000",2014,6,"24XX W 3RD AVE","2400 W 3RD AVE","2400 W 3RD AVE Vancouver, BC, Canada",49.2690251,-123.1599814
"8036","Theft From Auto Under $5000",2014,6,"4XX BEACH CRES","400 BEACH CRES","400 BEACH CRES Vancouver, BC, Canada",49.2715151,-123.1271279
"8037","Theft From Auto Under $5000",2014,6,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY Vancouver, BC, Canada",49.2979379,-123.1311265
"8038","Theft From Auto Under $5000",2014,6,"8XX W 8TH AVE","800 W 8TH AVE","800 W 8TH AVE Vancouver, BC, Canada",49.2641051,-123.1219601
"8039","Theft From Auto Under $5000",2014,6,"56XX SENLAC ST","5600 SENLAC ST","5600 SENLAC ST Vancouver, BC, Canada",49.2325222,-123.0332309
"8040","Theft From Auto Under $5000",2014,6,"E 43RD AVE / FRASER ST","E 43RD AVE / FRASER ST","E 43RD AVE / FRASER ST Vancouver, BC, Canada",49.23064,-123.07138
"8041","Theft From Auto Under $5000",2014,6,"1XX W 16TH AVE","100 W 16TH AVE","100 W 16TH AVE Vancouver, BC, Canada",49.2565551,-123.107274
"8042","Theft From Auto Under $5000",2014,6,"12XX HOMER ST","1200 HOMER ST","1200 HOMER ST Vancouver, BC, Canada",49.2750389,-123.1233824
"8043","Theft From Auto Under $5000",2014,6,"18XX BALSAM ST","1800 BALSAM ST","1800 BALSAM ST Vancouver, BC, Canada",49.2698658,-123.1596651
